run,split,seed_index,transformer_draw_peak_kw,transformer_export_peak_kw,reverse_flow_share,losses_share,voltage_p99_pu,over_voltage_share,coincidence_factor,peak_to_average,max_ramp_kw,flex_synchrony,community_settlement_chf,curtailed_share,self_consumption_share,cost_per_kwh_spread_chf,tenant_cost_per_kwh_chf,pv_only_cost_per_kwh_chf,pv_battery_cost_per_kwh_chf,large_flex_cost_per_kwh_chf,owner_cost_per_kwh_chf,tenant_import_share,valid_share,projection_mae_kw
fair_leg/default_base,test,9,11.518478393554688,51.19132995605469,0.4211309552192688,0.041744764894247055,1.0531963109970093,0.018248746171593666,0.7051453590393066,3.428558588027954,9.027957916259766,0.5004199743270874,168.13168334960938,0.014655792154371738,0.3357708078477274,7.2205571848643695,0.22408349282897486,-0.6705856552787729,-6.996473692035394,-0.015772450411891268,-0.8403646068995507,0.5578209757804871,1.0,8.58424442640171e-09
fair_leg/default_base,test,10,8.037090301513672,63.986778259277344,0.4211309552192688,0.06992393732070923,1.0851101875305176,0.052944861352443695,0.6867949366569519,3.8257315158843994,20.250320434570312,0.573524534702301,249.12843322753906,0.01567707769572735,0.3151170014296921,2.5897106309993907,0.22257492646109578,-0.4293018257225046,-2.367135704538295,-2.026194441541666,-1.4908233277795677,0.628925085067749,1.0,8.501090498214126e-09
fair_leg/default_base,test,11,8.65316390991211,73.23599243164062,0.4211309552192688,0.09265678375959396,1.1018027067184448,0.10737781971693039,0.8291860818862915,3.663348436355591,13.249397277832031,0.6327640414237976,350.4326171875,0.02368232235312462,0.26752279353438857,13.60902354943442,0.2236801430087122,-0.41058060156655773,-13.385343406425708,-1.2966157718361007,-1.9375868104788108,0.6369702816009521,1.0,1.0192115595941686e-08
fair_leg/default_base,test,12,9.810447692871094,55.982112884521484,0.424107164144516,0.05697237327694893,1.0675712823867798,0.042528193444013596,0.6465749740600586,3.383720874786377,15.820980072021484,0.5095371603965759,221.19778442382812,0.011352903209626675,0.31974035101083476,2.1857721267774632,0.22375987411018872,-0.5741636956399548,-1.9620122526672745,-0.7276474113217856,-1.0216488447173078,0.5616796016693115,1.0,9.690189983757591e-09
fair_leg/default_base,test,13,7.192134857177734,62.93773651123047,0.4077380895614624,0.08399384468793869,1.102487564086914,0.07299498468637466,0.7577626705169678,3.6119484901428223,13.637542724609375,0.6260875463485718,292.89129638671875,0.01306888647377491,0.3011342936227902,6.011323797043986,0.22270617874281848,-0.20476048959971616,-4.561700216423469,-5.788617618301168,-2.2069818282713007,0.6936872005462646,1.0,1.0395379668182159e-08
fair_leg/default_base,test,14,7.324695587158203,69.32640075683594,0.418154776096344,0.07769341766834259,1.0860861539840698,0.08654448390007019,0.7935548424720764,3.624255418777466,16.826629638671875,0.5531728267669678,333.61572265625,0.01618712954223156,0.28792922462029225,19.32048303102862,0.2225620198370211,-0.39444365513129614,-19.0979210111916,-0.9506864501173942,-2.100588716849511,0.6596716046333313,1.0,9.716059956588197e-09
fair_leg/default_base,test,15,6.046772003173828,66.39527893066406,0.4107142984867096,0.07512594759464264,1.0849250555038452,0.0669642835855484,0.8183109164237976,3.9271860122680664,17.177581787109375,0.6124904751777649,274.4659729003906,0.010023744776844978,0.31772681003551206,5.902109999879122,0.22260908278295805,-0.3588134103481096,-5.679500917096164,-2.984773450499662,-2.1860328567910012,0.7009443640708923,1.0,1.147383876798358e-08
fair_leg/default_base,test,16,10.12420654296875,67.03472137451172,0.4375,0.07831417769193649,1.0737073421478271,0.08576127886772156,0.8139178156852722,3.6552865505218506,16.124725341796875,0.5702672600746155,315.39697265625,0.01657184772193432,0.2983581029392811,17.654501286991124,0.22290708906598986,-0.6175910713904709,-17.431594197925133,-0.8340702619508132,-1.815474233001761,0.6268326640129089,1.0,7.838401039350629e-09
fair_leg/default_base,test,17,5.584716796875,70.6634521484375,0.4255952537059784,0.08958373963832855,1.084914207458496,0.10087719559669495,0.7808170318603516,3.711125373840332,17.08364486694336,0.6521603465080261,369.1701354980469,0.013942643068730831,0.29470575407877775,21.650675713749834,0.2230527722863139,-0.5555460616970834,-21.42762294146352,-3.654737830550871,-3.445136740385363,0.735385537147522,1.0,9.856496951954341e-09
fair_leg/default_base,test,18,7.4062347412109375,69.427490234375,0.40625,0.09150993824005127,1.118939995765686,0.09531641751527786,0.8234707713127136,3.4664101600646973,17.391681671142578,0.6050832867622375,362.2930908203125,0.020141152665019035,0.2679888025571757,13.909847363078741,0.22307169964304005,-0.22093403296620878,-13.686775663435702,-1.8095824199088966,-2.08770051602861,0.6404632925987244,1.0,9.445578541544819e-09
fair_leg/default_base,test,19,6.443977355957031,59.69429016113281,0.4404762089252472,0.06903987377882004,1.0756479501724243,0.057174183428287506,0.7104480266571045,3.735691547393799,13.834953308105469,0.6317263841629028,268.8270263671875,0.011928155086934566,0.3329692306222767,9.729905569667405,0.22278980599091205,-0.765716137166505,-9.507115763676493,-2.862590640387515,-2.3075778865748267,0.7048697471618652,1.0,8.540357754327488e-09
tariff/fixed_base,test,0,8.78000259399414,54.09431457519531,0.4300595223903656,0.048713333904743195,1.0629675388336182,0.02749060094356537,0.7035273313522339,3.7174506187438965,9.868621826171875,0.5501906871795654,183.43765258789062,0.009115585125982761,0.3380349958965433,1.5068591697131684,0.18110959455677278,-0.7420466545890079,-1.3257495751563955,-1.0022226376580623,-1.0145741495044243,0.613189160823822,1.0,8.602087930853486e-09
tariff/fixed_base,test,1,7.7362060546875,73.61650085449219,0.4360119104385376,0.08711039274930954,1.07951021194458,0.11356516182422638,0.8141586184501648,3.4682059288024902,14.829158782958984,0.5715749859809875,381.3230285644531,0.02130908891558647,0.25188892252179373,9.937750259061396,-0.4099391671959352,-0.552330245870555,-10.34768942625733,-0.4677193262238594,-1.0173921473044403,0.6068854331970215,1.0,1.0244548320770264e-08
tariff/fixed_base,test,2,11.174678802490234,61.36465072631836,0.4166666865348816,0.059311240911483765,1.0649579763412476,0.058114033192396164,0.7590539455413818,3.3743021488189697,14.58597183227539,0.5020971298217773,246.08792114257812,0.019077513366937637,0.281809828010697,5.436201653603361,0.04495752100679512,-0.5610417467297601,-5.391244132596566,-0.10860372053127298,-0.7381013822173861,0.5195087194442749,1.0,8.692343733684993e-09
tariff/fixed_base,test,3,6.728172302246094,59.73243713378906,0.4107142984867096,0.0836060419678688,1.091302752494812,0.07009711861610413,0.73277348279953,3.6596083641052246,17.357349395751953,0.6670850515365601,275.3131103515625,0.011499178595840931,0.3264223558246032,6.9968445192379445,0.02699423495113633,-0.3556382140273745,-6.969850284286808,-2.1883167430638255,-1.8666773478768053,0.7118140459060669,1.0,1.0032275454818773e-08
tariff/fixed_base,test,4,6.351470947265625,77.2957763671875,0.4285714328289032,0.09743838757276535,1.11684250831604,0.11215538531541824,0.827631950378418,3.6797051429748535,14.976978302001953,0.6581121683120728,398.74749755859375,0.01947089098393917,0.26821759252698796,9.627346331427512,-0.4274274607898339,-0.4978376392060091,-10.054773792217347,-1.209211834379772,-1.648064207368863,0.7332164645195007,1.0,1.0905159442131662e-08
tariff/fixed_base,test,5,7.942676544189453,59.57603454589844,0.4255952537059784,0.06804697960615158,1.0659148693084717,0.06625939905643463,0.7282696962356567,3.463500499725342,12.654304504394531,0.5621538758277893,270.46728515625,0.01382894441485405,0.3088409480010912,8.069099328694325,0.07408449601027342,-0.42000474152902784,-7.995014832684051,-0.8322307810160906,-1.5106261349530237,0.6613025665283203,1.0,9.466598172025442e-09
tariff/fixed_base,test,6,7.48443603515625,70.67536926269531,0.4077380895614624,0.08920017629861832,1.0808714628219604,0.09876252710819244,0.8257333636283875,3.8233916759490967,15.559196472167969,0.6028907895088196,332.323486328125,0.0156586654484272,0.28369327622891616,7.639321948001794,-0.19553297532157116,-0.3996690900194681,-7.834854923323365,-1.1283720446922645,-1.4692560885193218,0.6900737285614014,1.0,1.0150538187758684e-08
tariff/fixed_base,test,7,6.50787353515625,77.86703491210938,0.4464285671710968,0.08586978167295456,1.0824590921401978,0.09978070110082626,0.8505027890205383,3.9759037494659424,15.739917755126953,0.6505783796310425,374.2892761230469,0.013622685335576534,0.26963450367193,11.720997904998686,-0.3059055394180029,-0.4848044275618956,-12.02690344441669,-2.2241665359005025,-1.885975075667399,0.7269835472106934,1.0,1.1890763040867114e-08
tariff/fixed_base,test,8,7.054805755615234,62.000274658203125,0.3988095223903656,0.07167869061231613,1.089156985282898,0.052474938333034515,0.7581693530082703,4.199542045593262,19.60134506225586,0.6863427758216858,218.05136108398438,0.008693297393620014,0.3509941254272534,5.044279049401056,0.10995753824178155,-0.24143514872015792,-4.934321511159275,-2.4580214023836056,-1.5522462223288527,0.6991581916809082,1.0,9.140451062705779e-09
tariff/fixed_base,test,9,11.518478393554688,51.19132995605469,0.4211309552192688,0.041744764894247055,1.0531963109970093,0.018248746171593666,0.7051453590393066,3.428558588027954,9.027957916259766,0.5004199743270874,168.13168334960938,0.014655792154371738,0.3357708078477274,7.071191246109917,0.2107585356747478,-0.6518543019086976,-6.86043271043517,-0.01755529376735921,-0.8235547386102225,0.5578209757804871,1.0,8.58424442640171e-09
tariff/fixed_base,test,10,8.037090301513672,63.986778259277344,0.4211309552192688,0.06992393732070923,1.0851101875305176,0.052944861352443695,0.6867949366569519,3.8257315158843994,20.250320434570312,0.573524534702301,249.12843322753906,0.01567707769572735,0.3151170014296921,2.123252039851118,0.06720336706287693,-0.4212907493395893,-2.0560486727882408,-1.46738731443343,-1.2274879473648168,0.628925085067749,1.0,8.501090498214126e-09
tariff/fixed_base,test,11,8.65316390991211,73.23599243164062,0.4211309552192688,0.09265678375959396,1.1018027067184448,0.10737781971693039,0.8291860818862915,3.663348436355591,13.249397277832031,0.6327640414237976,350.4325866699219,0.02368232235312462,0.26752279353438857,7.792173409346103,-0.27353435817286587,-0.4534911559507074,-8.065707767518969,-0.40814533143541937,-1.065175919868979,0.6369702816009521,1.0,1.0192115595941686e-08
tariff/fixed_base,test,12,9.810447692871094,55.982112884521484,0.424107164144516,0.05697237327694893,1.0675712823867798,0.042528193444013596,0.6465749740600586,3.383720874786377,15.820980072021484,0.5095371603965759,221.19778442382812,0.011352903209626675,0.31974035101083476,1.8976487547271301,0.12273459423592661,-0.5089109864452895,-1.7749141604912035,-0.5878312023699435,-0.8921914604906936,0.5616796016693115,1.0,9.690189983757591e-09
tariff/fixed_base,test,13,7.192134857177734,62.93773651123047,0.4077380895614624,0.08399384468793869,1.102487564086914,0.07299498468637466,0.7577626705169678,3.6119484901428223,13.637542724609375,0.6260875463485718,292.89129638671875,0.01306888647377491,0.3011342936227902,4.024468060350157,-0.03927449427670778,-0.27244688666257816,-4.063742554626864,-3.0032677127411143,-1.613690701853328,0.6936872005462646,1.0,1.0395379668182159e-08
tariff/fixed_base,test,14,7.324695587158203,69.32640075683594,0.418154776096344,0.07769341766834259,1.0860861539840698,0.08654448390007019,0.7935548424720764,3.624255418777466,16.826629638671875,0.5531728267669678,333.61566162109375,0.01618712954223156,0.28792922462029225,10.671643036851949,-0.1705420859247141,-0.4396627853921458,-10.842185122776662,-0.6445736358019873,-1.3386199490063242,0.6596716046333313,1.0,9.716059956588197e-09
tariff/fixed_base,test,15,6.046772003173828,66.39527893066406,0.4107142984867096,0.07512594759464264,1.0849250555038452,0.0669642835855484,0.8183109164237976,3.9271860122680664,17.177581787109375,0.6124904751777649,274.4659729003906,0.010023744776844978,0.31772681003551206,4.697662308964611,0.017841751261190603,-0.32251759876284447,-4.67982055770342,-2.0399635543835215,-1.706086994496851,0.7009443640708923,1.0,1.147383876798358e-08
tariff/fixed_base,test,16,10.12420654296875,67.03472137451172,0.4375,0.07831417769193649,1.0737073421478271,0.08576127886772156,0.8139178156852722,3.6552865505218506,16.124725341796875,0.5702672600746155,315.3969421386719,0.01657184772193432,0.2983581029392811,11.02477870728496,-0.14322880804489818,-0.4455243390449792,-11.168007515329858,-0.565033527425648,-1.2004524362895233,0.6268326640129089,1.0,7.838401039350629e-09
tariff/fixed_base,test,17,5.584716796875,70.6634521484375,0.4255952537059784,0.08958373963832855,1.084914207458496,0.10087719559669495,0.7808170318603516,3.711125373840332,17.08364486694336,0.6521603465080261,369.1700744628906,0.013942643068730831,0.29470575407877775,11.212948109904644,-0.31542305599096954,-0.5752158465969985,-11.528371165895614,-1.7099863805470352,-1.9486672083484071,0.735385537147522,1.0,9.856496951954341e-09
tariff/fixed_base,test,18,7.4062347412109375,69.427490234375,0.40625,0.09150993824005127,1.118939995765686,0.09531641751527786,0.8234707713127136,3.4664101600646973,17.391681671142578,0.6050832867622375,362.2931213378906,0.020141152665019035,0.2679888025571757,7.041882943214783,-0.3215761909569131,-0.3995397481090873,-7.363459134171696,-0.6276584919447916,-1.1174874922649813,0.6404632925987244,1.0,9.445578541544819e-09
tariff/fixed_base,test,19,6.443977355957031,59.69429016113281,0.4404762089252472,0.06903987377882004,1.0756479501724243,0.057174183428287506,0.7104480266571045,3.735691547393799,13.834953308105469,0.6317263841629028,268.82696533203125,0.011928155086934566,0.3329692306222767,8.84205754544292,0.06423097319830258,-0.6347101998192759,-8.777826572244617,-2.157821466221098,-1.9288860196441369,0.7048697471618652,1.0,8.540357754327488e-09
tariff/tuned_base,test,0,9.79757308959961,54.82292175292969,0.4523809552192688,0.04272552207112312,1.0601823329925537,0.021224936470389366,0.789930522441864,3.6613941192626953,40.15398025512695,0.6626186966896057,180.2575225830078,0.01398961991071701,0.3295713568469507,1.3354668929570903,0.20230459721587496,-0.7644986397194651,-1.1331622957412153,-0.8776068918125631,-0.9275725616978912,0.5867654085159302,1.0,9.44101685718124e-09
tariff/tuned_base,test,1,7.7362060546875,69.87333679199219,0.4642857313156128,0.0756300613284111,1.0705078840255737,0.09703947603702545,0.8764294385910034,3.2609622478485107,45.406341552734375,0.6928244829177856,376.6457824707031,0.02773943915963173,0.2509787233122691,17.113261192452896,-0.1975802346598811,-0.59178690407882,-17.310841427112777,-0.5036105507532428,-1.2554286668548318,0.5939486622810364,1.0,1.1161088053768253e-08
tariff/tuned_base,test,2,12.01772689819336,57.26432800292969,0.4538690447807312,0.05023201182484627,1.0591835975646973,0.04221491143107414,0.8011087775230408,3.11171817779541,37.273406982421875,0.628329873085022,243.17190551757812,0.02848939411342144,0.2748623593315642,6.104137339501043,0.1439976046575409,-0.5911763939214622,-5.960139734843502,-0.11566927502632149,-0.7963719846535829,0.5070745348930359,1.0,9.95397186898117e-09
tariff/tuned_base,test,3,6.728172302246094,58.800697326660156,0.4568452537059784,0.0706053078174591,1.078394889831543,0.0565476194024086,0.8166427612304688,3.591533899307251,47.03092575073242,0.7617051005363464,271.4620361328125,0.019369276240468025,0.327077843022606,7.199807744849638,0.15874383246602808,-0.3199319199787208,-7.04106391238361,-2.7617263268963157,-2.10287980065607,0.7056214809417725,1.0,1.0935648830923128e-08
tariff/tuned_base,test,4,6.350517272949219,68.25018310546875,0.4642857313156128,0.0844823494553566,1.0980693101882935,0.09508145600557327,0.8525770902633667,3.2470273971557617,46.08392333984375,0.7580306529998779,391.5800476074219,0.030949585139751434,0.2712314545207576,13.616261911262031,-0.180015983792023,-0.47152027005227093,-13.796277895054054,-2.8376281329828794,-2.301126845945766,0.7352475523948669,1.0,1.3032972034920931e-08
tariff/tuned_base,test,5,8.057117462158203,55.5572509765625,0.4583333432674408,0.05665499344468117,1.0591264963150024,0.048480577766895294,0.7591291069984436,3.234988212585449,42.50764846801758,0.6763160824775696,264.92230224609375,0.02323233149945736,0.3069864021596769,8.902601397541593,0.1685350436326515,-0.4511556934018399,-8.734066353908942,-0.6853154416444192,-1.5286096822377548,0.6416230797767639,1.0,1.1212827999429464e-08
tariff/tuned_base,test,6,7.6751708984375,64.66388702392578,0.4642857313156128,0.0754169449210167,1.0721110105514526,0.08027882128953934,0.8701066374778748,3.477278232574463,46.89979553222656,0.7320330142974854,325.8844299316406,0.02632589265704155,0.28514603051974896,9.865696480414421,0.006371171582219378,-0.2977342527889276,-9.8593253088322,-1.6533217209424336,-1.8143281758950789,0.6821984648704529,1.0,1.1887529183240986e-08
tariff/tuned_base,test,7,6.50787353515625,70.57427978515625,0.4657738208770752,0.07474131137132645,1.0760523080825806,0.08364661782979965,0.861164927482605,3.563626766204834,48.44951248168945,0.7451245784759521,369.8816223144531,0.021372167393565178,0.26984948116104945,16.458835186311788,-0.12527437813273778,-0.5602642189208241,-16.584109564444525,-2.5764731988519634,-2.2699209049802422,0.7213240265846252,1.0,1.3241550078646469e-08
tariff/tuned_base,test,8,7.054805755615234,55.70840835571289,0.4508928656578064,0.059668172150850296,1.076257348060608,0.040021929889917374,0.7783491611480713,3.7342324256896973,45.24707794189453,0.7451034188270569,214.12857055664062,0.01655721291899681,0.35198004682234174,4.542321056732628,0.18514544394794905,-0.22647377947237457,-4.357175612784679,-2.74920994545331,-1.6362204743623396,0.6905957460403442,1.0,9.974760573072672e-09
tariff/tuned_base,test,9,11.51895523071289,51.29384994506836,0.449404776096344,0.03663865476846695,1.0499485731124878,0.009790100157260895,0.7367931008338928,3.3379578590393066,35.364627838134766,0.6196844577789307,165.0996551513672,0.018314179033041,0.3272348363218468,6.064232628097556,0.21653255472339392,-0.6569241761277973,-5.8477000733741615,-0.006362835436173383,-0.7496825767675133,0.5353696942329407,1.0,8.486307656596637e-09
tariff/tuned_base,test,10,8.663177490234375,57.55805969238281,0.4568452537059784,0.05943002551794052,1.0738636255264282,0.04190162941813469,0.7345150709152222,3.4332640171051025,40.12584686279297,0.6392360925674438,247.02020263671875,0.02750258706510067,0.30677240986048315,2.1883947679256215,0.16933306564109796,-0.4206541667895728,-2.0190617022845236,-1.6502631455202634,-1.3060427898775813,0.6140743494033813,1.0,9.509099285764933e-09
tariff/tuned_base,test,11,8.686065673828125,66.42961120605469,0.4642857313156128,0.07872068881988525,1.0836838483810425,0.08576127886772156,0.8437256217002869,3.2924888134002686,46.08106231689453,0.7007424235343933,344.7785339355469,0.034032583236694336,0.26911862563448874,9.686093752378472,-0.02677461259846324,-0.4052443613652665,-9.712868364976936,-0.8845773809580192,-1.4730393165925746,0.6369435787200928,1.0,1.2122669090786076e-08
tariff/tuned_base,test,12,9.80997085571289,54.26216125488281,0.4538690447807312,0.04762877896428108,1.0616477727890015,0.029370300471782684,0.6989960074424744,3.1974377632141113,38.82169723510742,0.616202712059021,215.92845153808594,0.020930428057909012,0.3176160371841059,1.887209090729934,0.1898805216248888,-0.5480389130012193,-1.697328569105045,-0.6261423263679233,-0.9142969322245577,0.5494493842124939,1.0,1.0211286927130914e-08
tariff/tuned_base,test,13,7.192134857177734,57.84463882446289,0.4598214328289032,0.07167525589466095,1.0905390977859497,0.06022869795560837,0.7968834042549133,3.309542417526245,46.89502716064453,0.71916663646698,285.6604919433594,0.024869881570339203,0.30130996546076516,4.275487749539816,0.12542185387352356,-0.22129679854978362,-3.3173970316418715,-4.150065895666293,-1.7892114836129975,0.6757078170776367,1.0,1.1694427648478722e-08
tariff/tuned_base,test,14,8.624076843261719,63.60435485839844,0.4627976417541504,0.06668288260698318,1.0744519233703613,0.0663377195596695,0.825363278388977,3.2696287631988525,41.28456115722656,0.6945701837539673,328.10028076171875,0.02563510648906231,0.2829726860930627,16.518342768021927,0.011137486344639095,-0.4022192671864115,-16.507205281677287,-0.5728106641341473,-1.4615099596999073,0.6300822496414185,1.0,1.1864661253468967e-08
tariff/tuned_base,test,15,8.313655853271484,59.41581726074219,0.4598214328289032,0.06367674469947815,1.0739952325820923,0.051221802830696106,0.817205548286438,3.5149598121643066,43.81847381591797,0.7314722537994385,270.9632873535156,0.016548480838537216,0.31848309320304036,5.00094017031757,0.13982850310503397,-0.3291298212639013,-4.861111667212536,-2.4511505796696547,-1.9114724613526715,0.694501519203186,1.0,1.2957672268498754e-08
tariff/tuned_base,test,16,10.12420654296875,61.72752380371094,0.4598214328289032,0.06661130487918854,1.066794991493225,0.06798245757818222,0.8279252052307129,3.2542340755462646,39.78776931762695,0.680943489074707,309.11260986328125,0.025527162477374077,0.2925587814347448,16.12668437974939,0.03165427373595178,-0.5129264214719045,-16.095030106013436,-0.486832729453491,-1.2604961372027585,0.5909661054611206,1.0,9.002554257619977e-09
tariff/tuned_base,test,17,5.589485168457031,64.77975463867188,0.4627976417541504,0.07782741636037827,1.0760926008224487,0.08638784289360046,0.8119861483573914,3.3528993129730225,49.19910430908203,0.7654871940612793,365.0218505859375,0.021272260695695877,0.2937367854241597,17.412978018440082,-0.09486875504022262,-0.5544801660775402,-17.507846773480306,-1.8750367944262736,-2.32497065659996,0.7186277508735657,1.0,1.172745811572895e-08
tariff/tuned_base,test,18,7.697105407714844,63.00830841064453,0.4627976417541504,0.07883959263563156,1.098159670829773,0.07597117871046066,0.8472667932510376,3.1153147220611572,45.71723937988281,0.7195796966552734,354.29168701171875,0.03437940031290054,0.2704959896410444,11.189475503390055,-0.04800017516687612,-0.2928598214955374,-11.237475678556931,-1.2009039221002438,-1.571522684570963,0.6410543322563171,1.0,1.1633447982717371e-08
tariff/tuned_base,test,19,6.445407867431641,59.96990203857422,0.4568452537059784,0.05771281197667122,1.0676246881484985,0.041510023176670074,0.8017827868461609,3.7441043853759766,46.98991775512695,0.7045630216598511,264.3514099121094,0.02350877970457077,0.33367708004281016,7.597905797872406,0.16402668903488976,-0.7088534108807297,-7.433879108837517,-2.7551030037346154,-2.136906453519514,0.7047951817512512,1.0,9.75994662866242e-09
fair_leg/tuned_family,test,0,9.549617767333984,56.55527114868164,0.4523809552192688,0.04835979640483856,1.0666546821594238,0.026472430676221848,0.7462784051895142,3.6834933757781982,6.793498992919922,0.6630567312240601,187.78939819335938,0.0056081730872392654,0.3127106951155222,1.2908629438645318,0.2226610245552016,-0.7828730527136407,-1.0682019193093302,-0.9177759145068447,-0.9314447468135455,0.5735870003700256,1.0,1.1139202449328423e-08
fair_leg/tuned_family,test,1,7.625102996826172,73.59266662597656,0.4657738208770752,0.08223482966423035,1.077189326286316,0.10588972270488739,0.8051668405532837,3.3405234813690186,9.77468490600586,0.6946339011192322,394.498046875,0.0030657800380140543,0.24211228620587388,250491595.00339368,0.22342401733993275,-0.8051874427280981,-250491594.77996966,-0.5959974632667085,-1.8867393129787908,0.5866618752479553,1.0,1.390239123821857e-08
fair_leg/tuned_family,test,2,11.90948486328125,67.01231384277344,0.455357164144516,0.055891457945108414,1.0626212358474731,0.051456768065690994,0.7890245914459229,3.3443024158477783,10.113243103027344,0.6052806973457336,261.17816162109375,0.008375706151127815,0.25556761986080323,8.128487451115351,0.22401026939121021,-0.6338962805892305,-7.904477181724141,-0.15099668407189112,-0.914998363734246,0.5039029121398926,1.0,1.1618679351954597e-08
fair_leg/tuned_family,test,3,6.8607330322265625,62.02554702758789,0.4568452537059784,0.07668300718069077,1.087030291557312,0.06242167949676514,0.7780793905258179,3.689249038696289,9.464263916015625,0.7743805050849915,286.1798400878906,8.21528345351652e-10,0.31594902316363094,12.523210083844559,0.2242208591088055,-0.30586269500752883,-12.298989224735752,-2.774311912557219,-2.3442212446205817,0.7048259973526001,1.0,1.3906318763190484e-08
fair_leg/tuned_family,test,4,6.931781768798828,75.98924255371094,0.4657738208770752,0.09136761724948883,1.112013578414917,0.10557644069194794,0.8211060762405396,3.5457684993743896,10.712623596191406,0.7609464526176453,416.85333251953125,0.0017232656246051192,0.26320984313839024,206.4907392314738,0.22328231028758327,-0.563678417859667,-206.26745692118624,-7.090535112107474,-4.228824184616993,0.7652838826179504,1.0,1.5220841476093483e-08
fair_leg/tuned_family,test,5,9.77468490600586,59.5850944519043,0.4598214328289032,0.06517724692821503,1.0645720958709717,0.06414473801851273,0.7562175989151001,3.3081483840942383,10.375022888183594,0.6980605125427246,278.4519348144531,0.0020144113805145025,0.2860566004774937,15.74536774094735,0.22319158234157213,-0.46535918753114863,-15.522176158605777,-0.5166354165656301,-1.4049622518876994,0.5982595086097717,1.0,1.4291374306196758e-08
fair_leg/tuned_family,test,6,7.335186004638672,71.00486755371094,0.4642857313156128,0.08140845596790314,1.0796273946762085,0.08873746544122696,0.8385879397392273,3.7082111835479736,15.560150146484375,0.7373955845832825,343.38336181640625,0.0007094093016348779,0.27356116449557044,12.282904521526989,0.22279892992376932,-0.19653508761444385,-12.06010559160322,-2.1065308616357696,-2.2237303898441607,0.6677060127258301,1.0,1.280464623221178e-08
fair_leg/tuned_family,test,7,7.925987243652344,76.6153335571289,0.4627976417541504,0.07985670864582062,1.0795660018920898,0.08803258091211319,0.8394679427146912,3.8191423416137695,9.073257446289062,0.759244978427887,380.9504699707031,0.004409116692841053,0.26279372836973314,145187935.728611,0.22452534701985966,-0.7697550512205728,-145187935.50408566,-2.5100595252384195,-2.98486076699647,0.7037088871002197,1.0,1.4596032826830196e-08
fair_leg/tuned_family,test,8,6.8817138671875,63.2781982421875,0.4508928656578064,0.06550861150026321,1.0816270112991333,0.04605263099074364,0.7904099225997925,4.188859939575195,13.1988525390625,0.7638247609138489,225.51846313476562,0.0008918811799958348,0.3432059996727286,4.178606993875238,0.22392112594974856,-0.22280104499540274,-3.9546858679254897,-3.6917899781616716,-1.8229353468449532,0.6947362422943115,1.0,1.210950362207086e-08
fair_leg/tuned_family,test,9,13.344764709472656,52.16693878173828,0.449404776096344,0.041704438626766205,1.0529147386550903,0.017935464158654213,0.7247216701507568,3.253105640411377,5.006313323974609,0.6097540259361267,171.71287536621094,0.0064612263813614845,0.3074937608292724,8.166180342625113,0.22443205228905433,-0.6650494492685474,-7.941748290336058,-0.001697137600280848,-0.7045451009839366,0.5103703141212463,1.0,1.0627979385446906e-08
fair_leg/tuned_family,test,10,8.441925048828125,63.532352447509766,0.4568452537059784,0.06607107073068619,1.0807441473007202,0.05341478809714317,0.701072096824646,3.7129948139190674,11.012554168701172,0.6456750631332397,261.4999694824219,0.0032776000443845987,0.30002234254138405,2.4121566088310855,0.22280734626046986,-0.4231072304422011,-2.1893492625706155,-2.0570857813869288,-1.4760124099555654,0.6179714798927307,1.0,1.2175680019765878e-08
fair_leg/tuned_family,test,11,10.879993438720703,72.67093658447266,0.4613095223903656,0.08585052937269211,1.0975011587142944,0.09625626355409622,0.818145215511322,3.4939348697662354,9.020328521728516,0.7089993357658386,366.888427734375,0.0011246780632063746,0.2594023516895868,19.340878035100104,0.22391943029648156,-0.40514798695356297,-19.11695860480362,-1.2846044467585276,-1.9780489241699857,0.6331919431686401,1.0,1.375092484323659e-08
fair_leg/tuned_family,test,12,10.27059555053711,56.58769607543945,0.4508928656578064,0.05436715856194496,1.0688772201538086,0.03759398311376572,0.6655317544937134,3.3109052181243896,9.729862213134766,0.6373342275619507,228.38491821289062,0.0051966384053230286,0.30218910330063964,1.9680618065541937,0.22404341578025114,-0.5685438691682075,-1.7440183907739426,-0.6917977903115401,-0.966448722258512,0.5421459078788757,1.0,1.1051140447193575e-08
fair_leg/tuned_family,test,13,8.037090301513672,62.71505355834961,0.4583333432674408,0.07678835839033127,1.0973390340805054,0.0663377195596695,0.764857828617096,3.510730743408203,11.816978454589844,0.7251048684120178,301.2084045410156,0.002046736888587475,0.29105066286955794,6.891257964543903,0.22295078564053714,-0.19998925444612237,-3.044589038896148,-6.668307178903365,-2.0653570471735723,0.6746242046356201,1.0,1.3763339801187158e-08
fair_leg/tuned_family,test,14,11.22903823852539,67.93498992919922,0.4613095223903656,0.07291014492511749,1.0808448791503906,0.0788690447807312,0.7832832932472229,3.3443398475646973,10.114192962646484,0.6804414987564087,342.5738525390625,0.0024588063824921846,0.2681361209193329,87.68143115236988,0.22283097176069788,-0.3885608350828185,-87.45860018060918,-0.5353596901472674,-1.6357618399108644,0.5963708758354187,1.0,1.3614586791277361e-08
